Energy_MeV,F8_Response,Relative_Error
4.7100,7.66000000E-07,0.0511
4.7200,8.04000000E-07,0.0499
4.7300,7.52000000E-07,0.0516
4.7400,7.82000000E-07,0.0506
4.7500,8.46000000E-07,0.0486
4.7600,7.12000000E-07,0.053
4.7700,8.20000000E-07,0.0494
4.7800,6.68000000E-07,0.0547
4.7900,6.66000000E-07,0.0548
4.8000,8.08000000E-07,0.0498
4.8100,7.98000000E-07,0.0501
4.8200,7.76000000E-07,0.0508
4.8300,7.16000000E-07,0.0529
4.8400,7.50000000E-07,0.0516
4.8500,8.00000000E-07,0.05
4.8600,7.12000000E-07,0.053
4.8700,6.98000000E-07,0.0535
4.8800,7.72000000E-07,0.0509
4.8900,7.14000000E-07,0.0529
4.9000,8.22000000E-07,0.0493
4.9100,7.56000000E-07,0.0514
4.9200,7.72000000E-07,0.0509
4.9300,8.04000000E-07,0.0499
4.9400,8.60000000E-07,0.0482
4.9500,7.84000000E-07,0.0505
4.9600,8.44000000E-07,0.0487
4.9700,8.14000000E-07,0.0496
4.9800,7.74000000E-07,0.0508
4.9900,7.94000000E-07,0.0502
5.0000,7.84000000E-07,0.0505
5.0100,7.28000000E-07,0.0524
5.0200,6.72000000E-07,0.0546
5.0300,7.16000000E-07,0.0529
5.0400,7.82000000E-07,0.0506
5.0500,7.56000000E-07,0.0514
5.0600,8.24000000E-07,0.0493
5.0700,9.22000000E-07,0.0466
5.0800,1.00200000E-06,0.0447
5.0900,1.19600000E-06,0.0409
5.1000,1.39000000E-06,0.0379
5.1100,1.38200000E-06,0.038
5.1200,1.33000000E-06,0.0388
5.1300,1.35400000E-06,0.0384
5.1400,1.24600000E-06,0.0401
5.1500,1.21400000E-06,0.0406
5.1600,1.01800000E-06,0.0443
5.1700,1.04200000E-06,0.0438
5.1800,9.26000000E-07,0.0465
5.1900,9.50000000E-07,0.0459
5.2000,8.60000000E-07,0.0482
5.2100,9.38000000E-07,0.0462
5.2200,8.92000000E-07,0.0474
5.2300,8.98000000E-07,0.0472
